global_idx,sentence,verb,recipient,rec.pron,theme,theme.pron,verb_lemma,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,babylm-default_ratio,babylm-balanced_ratio,loose-balanced_ratio,loose-default_ratio,removed_ratio,conti
11916,"Then you'd probably ask me a question I couldn't answer, and I'd feel like a real idiot.",ask,me,p,a question i could n't answer,n,ask,VB,4,you,PRP,PRON,5,NN,NOUN,6,,,22,dative,alternating,"Then you'd probably ask a question i could n't answer to me, and I'd feel like a real idiot.",0.6350307465,0.423160553,0.44968009,0.4760301113,0.1188654899597168,1
12047,"Well, Daddy will read you a story.",read,you,p,a story,n,read,VB,4,daddy,PRP,PRON,5,NN,NOUN,6,,,9,dative,alternating,"Well, Daddy will read a story to you.",-0.1185669899,-0.1616168022,-0.4267134666,0.006686925888,-0.5793247222900391,1
11142,If you want you can buy me a cigar.,buy,me,p,a cigar,n,buy,VB,5,you,PRP,PRON,6,NN,NOUN,7,,,10,dative,benefactive_alternating,If you want you can buy a cigar for me.,0.1311585903,0.1576662064,0.1134164333,0.3174016476,-0.25612473487854,1
25055,"Colonel Fowler believed an event like this would showcase the Marine Corps, serve as a recruiting tool, and give local Marines an opportunity to qualify for the Boston Marathon.",give,local marines,n,an opportunity to qualify for the boston marathon,n,give,VB,20,,NNPS,PROPN,21,NN,NOUN,23,,,32,dative,alternating,"Colonel Fowler believed an event like this would showcase the Marine Corps, serve as a recruiting tool, and give an opportunity to qualify for the boston marathon to local Marines.",0.4611287117,0.3237886429,0.1381144524,0.2011036873,-0.0910487174987793,1
16486,"Then we send them a piece of the girl and drop to $8 million, which is what we thought we'd get.",send,them,p,a piece of the girl,n,send,VBP,2,we,PRP,PRON,3,NN,NOUN,4,,,25,dative,alternating,"Then we send a piece of the girl to them and drop to $8 million, which is what we thought we'd get.",0.001793146133,-0.1685996056,0.01429653168,-0.1388299465,-0.0352654457092285,1
956,okay yeah i'll buy her this to drink.,buy,her,p,this to drink,n,buy,VB,4,i,PRP,PRON,5,DT,PRON,6,,,10,dative,benefactive_alternating,okay yeah i'll buy this to drink for her.,-0.1080789566,-0.2213675976,-0.3454527855,-0.1294939518,-0.5399124622344971,1
11069,"Well, a woman will cost you more money.",cost,you,p,more money,n,cost,VB,5,a woman,PRP,PRON,6,NN,NOUN,7,,,10,dative,do_only,"Well, a woman will cost more money to you.",-0.09884405136,-0.4165937901,-0.2325122356,-0.1395397186,-0.3029356002807617,1
13526,You don't owe me anything and I'm really sorry that I thought you did.,owe,me,p,anything,n,owe,VB,3,you,PRP,PRON,4,NN,PRON,5,,,17,dative,alternating,You don't owe anything to me and I'm really sorry that I thought you did.,0.2015631199,0.08130407333,0.1433348656,0.06636166573,0.1683423519134521,1
15085,But it gave me a cursed ship,gave,me,p,a cursed ship,n,give,VBD,2,it,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,But it gave a cursed ship to me,-0.06173324585,-0.1528172493,-0.5441555977,0.8739171028,0.1903886795043945,1
8093,"They are unable to withstand the steady pressure, and the attracting power, carrying them forward, and their resistance brings them much pain and friction, and they are pushed this way and that by the pressure of the growing Self, resisting and struggling all the time.",brings,them,p,much pain and friction,n,bring,VBZ,21,their resistance,PRP,PRON,22,NN,NOUN,23,,,51,dative,alternating,"They are unable to withstand the steady pressure, and the attracting power, carrying them forward, and their resistance brings much pain and friction to them, and they are pushed this way and that by the pressure of the growing Self, resisting and struggling all the time.",-0.2138290405,-0.06812429428,-0.08730864525,0.03505754471,-0.0644793510437011,1
10527,Let me show you something.,show,you,p,something,n,show,VB,2,me,PRP,PRON,3,NN,PRON,4,,,6,dative,alternating,Let me show something to you.,0.7677371502,0.3978500366,0.1945092678,1.066049576,1.0123858451843262,1
9397,- Get me more drink.,Get,me,p,more drink,n,get,VB,1,,PRP,PRON,2,NN,NOUN,3,,,6,dative,benefactive_alternating,- Get more drink for me.,-0.5194854736,-0.717269659,-0.3272461891,-0.4759306908,-0.666409969329834,1
5561,"""You are very clever, "" said the demon chief, giving his horns an approving nod.",giving,his horns,n,an approving nod,n,give,VBG,12,,NNS,NOUN,13,NN,NOUN,15,,,19,dative,alternating,"""You are very clever, "" said the demon chief, giving an approving nod to his horns.",-0.1498820782,-0.1235818863,-0.3428013325,-0.1083781719,-0.5164549350738525,1
11772,"Either you've brought me the perfect gift, or you've made me a very unhappy man.",brought,me,p,the perfect gift,n,bring,VBN,3,you,PRP,PRON,4,NN,NOUN,5,,,19,dative,alternating,"Either you've brought the perfect gift to me, or you've made me a very unhappy man.",-0.03434872627,0.1545934677,0.05260539055,0.1292397976,-0.0598397254943847,1
424,want ta give the horse some gas?,give,the horse,n,some gas,n,give,VB,2,,NN,NOUN,3,NN,NOUN,5,,,8,dative,alternating,want ta give some gas to the horse?,0.1424336433,-0.3842687607,-0.1923737526,-0.08110618591,-0.4612412452697754,1
20183,I'll give you five seconds to unbuckle your guns.,give,you,p,five seconds to unbuckle your guns,n,give,VB,2,i,PRP,PRON,3,NNS,NOUN,4,,,11,dative,alternating,I'll give five seconds to unbuckle your guns to you.,0.9837162495,0.3924157619,0.1663782597,0.7436807156,0.7545154094696045,1
13711,"Give me Rome, and I'll give you Byzantium.",give,you,p,byzantium,n,give,VB,7,i,PRP,PRON,8,NNP,PROPN,9,,,11,dative,alternating,"Give me Rome, and I'll give byzantium to you.",0.1717481613,-0.225587368,-0.1434493065,0.08737039566,0.422377347946167,1
18231,Tomorrow they'd bring you a thousand.,bring,you,p,a thousand,n,bring,VB,3,they,PRP,PRON,4,CD,NUM,5,,,8,dative,alternating,Tomorrow they'd bring a thousand to you.,-0.1967663765,-0.2624664307,-0.07676506042,0.09609508514,-0.0366506576538085,1
2337,"you can write down these words, that would then be given you a clue things that you could be saying to your customers, where, right, if you start thinking about the job that you're doing and I give you the word where, right  you think of the number of times you can use the word where, with a customer, right",given,you,p,a clue,n,give,VBN,11,,PRP,PRON,12,NN,NOUN,13,,,69,dative,alternating,"you can write down these words, that would then be given a clue to you things that you could be saying to your customers, where, right, if you start thinking about the job that you're doing and I give you the word where, right  you think of the number of times you can use the word where, with a customer, right",-0.03772807121,-0.09833455086,-0.08283019066,-0.03186631203,-0.0844323635101318,1
16702,I don't like being told I owe anybody anything.,owe,anybody,n,anything,n,owe,VBP,7,i,NN,PRON,8,NN,PRON,9,,,11,dative,alternating,I don't like being told I owe anything to anybody.,-0.191972971,-0.1828751564,-0.2361006737,-0.2065291405,-0.2459597587585449,1
17722,Has anyone told us that?,told,us,p,that,i,tell,VBD,2,anyone,PRP,PRON,3,DT,PRON,4,,,6,dative,alternating,Has anyone told that to us?,0.3004727364,-0.7089726925,0.05770587921,0.3347949982,0.7042355537414551,1
7297,"As the parent of eloquence will he form them, and as an old experienced pilot will he give them an account of shores, and harbors, and what are the presages of storms, and what may be required for working the ship in contrary or favorable winds.",give,them,p,"an account of shores , and harbors , and what are the presages of storms , and what may be required for working the ship in contrary or favorable winds",n,give,VB,18,he,PRP,PRON,19,NN,NOUN,20,,,51,dative,alternating,"As the parent of eloquence will he form them, and as an old experienced pilot will he give an account of shores, and harbors, and what are the presages of storms, and what may be required for working the ship in contrary or favorable winds to them.",0.06540489197,0.04952526093,0.0698223114,0.02464675903,-0.0861105918884277,1
21321,"In a 2014 video of the ""Tell Me a Story"" series titled ""Close My Eyes &amp; Drift Away"", posted to the Kennedy Space Center Visitor Complex YouTube channel, Cenker tells a humorous story regarding a zero-g sleeping problem that he faced on his mission.",Tell,me,p,a story,n,tell,VB,7,,PRP,PRON,8,NN,NOUN,9,,,53,dative,alternating,"In a 2014 video of the ""Tell a story to Me "" series titled ""Close My Eyes &amp; Drift Away"", posted to the Kennedy Space Center Visitor Complex YouTube channel, Cenker tells a humorous story regarding a zero-g sleeping problem that he faced on his mission.",-0.02789258957,-0.03977060318,-0.115986824,0.03299331665,-0.049687385559082,1
20184,I wish you both a lot of happiness.,wish,you both,p,a lot of happiness,n,wish,VBP,1,i,PRP,PRON,2,NN,NOUN,4,,,9,dative,do_only,I wish a lot of happiness to you both.,0.2010111809,-0.29565835,-0.8248598576,-0.7443418503,-1.1312475204467771,1
23424,"So, I just try to keep that up, because it seems like if I don't, then, then my back gives me a problem again.",gives,me,p,a problem,n,give,VBZ,24,my back,PRP,PRON,25,NN,NOUN,26,,,30,dative,alternating,"So, I just try to keep that up, because it seems like if I don't, then, then my back gives a problem to me again.",0.2068781853,0.04279065132,-0.0633919239,0.2109563351,-0.0518956184387207,1
4520,"I suppose he thinks that as you gave him some once (you remember), you would probably refuse if he asked you again. ”",gave,him,p,some,n,give,VBD,7,you,PRP,PRON,8,DT,PRON,9,,,27,dative,alternating,"I suppose he thinks that as you gave some to him once (you remember), you would probably refuse if he asked you again. ”",-0.04204702377,-0.1823730469,-0.03282737732,0.04347658157,0.0716395378112793,1
17321,I gave it a shot.,gave,it,i,a shot,n,give,VBD,1,i,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating,I gave a shot to it.,0.4813818932,0.1566314697,0.02641582489,0.7418091297,-0.3197932243347168,1
12828,Tell me that.,Tell,me,p,that,i,tell,VB,0,,PRP,PRON,1,DT,PRON,2,,,4,dative,alternating,Tell that to me.,-0.3154602051,-0.7826373577,-1.146030664,-0.5347793102,1.0294885635375977,1
23377,you can find the banks willing to sell you a car.,sell,you,p,a car,n,sell,VB,7,,PRP,PRON,8,NN,NOUN,9,,,12,dative,alternating,you can find the banks willing to sell a car to you.,0.2248237133,0.008677959442,-0.0593688488,0.2012412548,-0.4778928756713867,1
9855,"And don't forget to be home by 6:30, because you gotta give Jack his bath before you make me dinner!",make,me,p,dinner,n,make,VBP,20,you,PRP,PRON,21,NN,NOUN,22,,,24,dative,do_only/benefactive_alternating,"And don't forget to be home by 6:30, because you gotta give Jack his bath before you make dinner for me!",-0.04339051247,-0.09072899818,0.132399559,0.01683235168,-0.0634186267852783,1
21151,They fed her different foods with more calcium.,fed,her,p,different foods with more calcium,n,feed,VBD,1,they,PRP,PRON,2,NNS,NOUN,3,,,9,dative,alternating,They fed different foods with more calcium to her.,1.115976334,-0.0008039474487,0.08915472031,0.745616436,-0.0521435737609863,1
19495,We send him a check.,send,him,p,a check,n,send,VBP,1,we,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating,We send a check to him.,0.3377919197,-0.2451176643,-0.318529129,-0.1036901474,-0.2213449478149414,1
6650,"M. de l’Escalopier took the money thus recovered to Houdin, saying: “I do hope, my dear friend, that you will no longer refuse me the pleasure of lending you this sum, which I owe entirely to your ingenuity and mechanical skill.",lending,you,p,"this sum , which i owe entirely to your ingenuity and mechanical skill",n,lend,VBG,32,,PRP,PRON,33,NN,NOUN,34,,,48,dative,alternating,"M. de l’Escalopier took the money thus recovered to Houdin, saying: “I do hope, my dear friend, that you will no longer refuse me the pleasure of lending this sum, which i owe entirely to your ingenuity and mechanical skill to you.",0.1823730469,0.04713702202,0.08881235123,0.146668911,-0.058415412902832,1
9583,Let's give him a lesson in humility.,give,him,p,a lesson in humility,n,give,VB,2,s,PRP,PRON,3,NN,NOUN,4,,,9,dative,alternating,Let's give a lesson in humility to him.,0.6888298988,0.2572197914,-0.0299243927,0.7957925797,0.3375544548034668,1
12269,"Well, Paisley bought me a purse for my birthday.",bought,me,p,a purse,n,buy,VBD,3,paisley,PRP,PRON,4,NN,NOUN,5,,,11,dative,benefactive_alternating,"Well, Paisley bought a purse for me for my birthday.",-0.1188488007,0.0213766098,-0.02928590775,-0.2823820114,-0.2463483810424804,1
17091,So give me that coin.,give,me,p,that coin,n,give,VB,1,,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating,So give that coin to me.,0.2510280609,-0.3600978851,0.06624531746,0.1519260406,-0.1956763267517089,1
20593,"Dumbledore was the Secret-Keeper for the order, meaning that only he could tell others the location of headquarters.",tell,others,p,the location of headquarters,n,tell,VB,13,only he,NNS,NOUN,14,NN,NOUN,15,,,20,dative,alternating,"Dumbledore was the Secret-Keeper for the order, meaning that only he could tell the location of headquarters to others.",-0.04056787491,-0.09718513489,-0.1553463936,-0.2108407021,-0.1877903938293457,1
11534,Wanna give me a hand?,give,me,p,a hand,n,give,VB,1,,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating,Wanna give a hand to me?,0.1688466072,-0.4992649555,-0.5115468502,0.06587934494,0.3951334953308105,1
18421,"- I'll tell you the truth, it's the first work worth I've ever done.",tell,you,p,the truth,n,tell,VB,3,i,PRP,PRON,4,NN,NOUN,5,,,19,dative,alternating,"- I'll tell the truth to you, it's the first work worth I've ever done.",0.2920355797,0.0886452198,0.003526449203,0.3450906277,0.0166985988616943,1
17300,"""trust"" gets you this this game.",gets,you,p,this this game,n,get,VBZ,3,trust,PRP,PRON,4,NN,NOUN,5,,,9,dative,benefactive_alternating,"""trust"" gets this this game for you.",-0.3719687462,-0.615383625,-0.5260024071,-0.7275075912,-0.4822101593017578,1
13332,You and I working together could never offer him that.,offer,him,p,that,i,offer,VB,7,you and i working together,PRP,PRON,8,DT,PRON,9,,,11,dative,alternating,You and I working together could never offer that to him.,-0.1401758194,-0.2925772667,-0.4658274651,-0.09080648422,-0.4648394584655761,1
13819,But you told me a lot of things.,told,me,p,a lot of things,n,tell,VBD,2,you,PRP,PRON,3,NN,NOUN,4,,,9,dative,alternating,But you told a lot of things to me.,0.2170815468,-0.02451729774,0.0481774807,0.3724095821,0.6193609237670898,1
20002,"First, I must ask you a question.",ask,you,p,a question,n,ask,VB,4,i,PRP,PRON,5,NN,NOUN,6,,,9,dative,alternating,"First, I must ask a question to you.",0.2545351982,-0.1023199558,-0.03737854958,0.524463892,-0.1328663825988769,1
15602,We'll grant you another birth permit once your first child is declared dead,grant,you,p,another birth permit,n,grant,VB,2,we,PRP,PRON,3,NN,NOUN,4,,,14,dative,alternating,We'll grant another birth permit to you once your first child is declared dead,-0.3649134636,-0.2577338219,-0.09245347977,-0.04408121109,-0.3909816741943359,1
17536,No matter what... just tell me the truth.,tell,me,p,the truth,n,tell,VB,7,,PRP,PRON,8,NN,NOUN,9,,,12,dative,alternating,No matter what... just tell the truth to me.,0.4447424412,0.1382315159,-0.07882714272,0.450240612,-0.1728615760803222,1
19752,"I'll give you Every opportunity To do that, buddy.",give,you,p,every opportunity to do that,n,give,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,12,dative,alternating,"I'll give every opportunity to do that to you, buddy.",0.7116363049,0.1825957298,-0.01492404938,0.4322485924,0.1277332305908203,1
2904,"Oh if you collect some materials she'll give you a pet a gift token for twenty five pounds, goodness gracious me.",give,a pet,n,a gift token for twenty five pounds,n,give,VB,8,she,NN,NOUN,10,NN,NOUN,12,,,24,dative,alternating,"Oh if you collect some materials she'll give you a gift token for twenty five pounds to a pet, goodness gracious me.",0.002036094666,-0.1086544991,-0.2177019119,0.05521249771,-0.0380892753601074,0
12550,And whatever gave you an idea to try something like that?,gave,you,p,an idea to try something like that,n,give,VBD,2,whatever,PRP,PRON,3,NN,NOUN,4,,,12,dative,alternating,And whatever gave an idea to try something like that to you?,0.6913764477,0.009931087494,0.3993611336,0.8995735645,0.1875529289245605,1
19456,Eugene was the guy who taught me the fake-out.,taught,me,p,the fake-out,n,teach,VBD,5,who,PRP,PRON,6,NN,NOUN,7,,,10,dative,alternating,Eugene was the guy who taught the fake-out to me.,-0.2689371109,-0.2057027817,-0.2019844055,-0.1089229584,-0.1003785133361816,1
14729,- They don't teach you the hard stuff yet.,teach,you,p,the hard stuff,n,teach,VB,4,they,PRP,PRON,5,NN,NOUN,6,,,11,dative,alternating,- They don't teach the hard stuff to you yet.,0.3548662663,-0.04213666916,-0.2200620174,0.3378500938,0.4420680999755859,1
6582,"When Moh-Kwa had reached his house, he gave the Swallow a piece of buffalo meat to eat.",gave,the swallow,n,a piece of buffalo meat to eat,n,give,VBD,8,he,NNP,PROPN,9,NN,NOUN,11,,,19,dative,alternating,"When Moh-Kwa had reached his house, he gave a piece of buffalo meat to eat to the Swallow.",0.2203395367,0.04848742485,0.1577768326,0.4895117283,-0.093233585357666,1
13336,You gave them Sybil while you saved yourself?,gave,them,p,sybil,n,give,VBD,1,you,PRP,PRON,2,NNP,PROPN,3,,,9,dative,alternating,You gave sybil to them while you saved yourself?,-0.7506313324,-0.6399989128,-0.1240024567,-0.3394098282,0.518923282623291,1
13956,Give me some hair conditioner,Give,me,p,some hair conditioner,n,give,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,Give some hair conditioner to me,0.5686221123,-1.005504131,-0.5868353844,0.5488581657,0.3989667892456054,1
16256,Why did you bother telling me this if you're not going to help me?,telling,me,p,this,i,tell,VBG,4,,PRP,PRON,5,DT,PRON,6,,,16,dative,alternating,Why did you bother telling this to me if you're not going to help me?,0.0825548172,0.01519393921,0.1049554348,-0.05810141563,0.2645642757415771,1
15276,- I can't believe that dui judge gave me community service.,gave,me,p,community service,n,give,VBD,8,dui judge,PRP,PRON,9,NN,NOUN,10,,,13,dative,alternating,- I can't believe that dui judge gave community service to me.,-0.07179546356,0.001036882401,-0.1220815182,0.1677865982,-0.0075016021728515,1
2330,"Well I'll tell you one or two then, right",tell,you,p,one or two,n,tell,VB,3,i,PRP,PRON,4,CD,NUM,5,,,11,dative,alternating,"Well I'll tell one or two to you then, right",0.3999009132,-0.312107563,0.002019643784,0.6357793808,0.3847951889038086,1
18451,"- You can give me ""le massage"".",give,me,p,le massage,n,give,VB,3,you,PRP,PRON,4,NN,NOUN,6,,,10,dative,alternating,"- You can give ""le massage"" to me.",1.601428032,1.698801994,1.285157681,1.643836498,-0.6104693412780762,0
15804,I will try and give you all my votes if possible.,give,you,p,all my votes,n,give,VB,4,,PRP,PRON,5,NNS,NOUN,6,,,12,dative,alternating,I will try and give all my votes to you if possible.,-0.2927093506,-0.3138635159,-0.2818045616,-0.2311534882,0.0729231834411621,1
17081,But you can't give him a hard time or anything.,give,him,p,a hard time,n,give,VB,4,you,PRP,PRON,5,NN,NOUN,6,,,12,dative,alternating,But you can't give a hard time to him or anything.,0.5713522434,0.1008961201,0.08545732498,0.5514864922,0.3993771076202392,1
23559,Kyrie Irving made a go-ahead 3-point field goal over Stephen Curry to give Cleveland a 92-89 lead with 0:53 remaining in the game.,give,cleveland,n,a 92-89 lead,n,give,VB,12,,NNP,PROPN,13,NN,NOUN,14,,,24,dative,alternating,Kyrie Irving made a go-ahead 3-point field goal over Stephen Curry to give a 92-89 lead to Cleveland with 0:53 remaining in the game.,-0.1339063644,-0.1311097145,0.03722643852,-0.1178884506,-0.0619878768920898,1
18845,"Um, can you give me one second?",give,me,p,one second,n,give,VB,4,you,PRP,PRON,5,NN,NOUN,6,,,9,dative,alternating,"Um, can you give one second to me?",0.6737012863,0.1597440243,0.06741881371,0.3520019054,0.5687587261199951,1
436,can we get jennifer um can we give her this?,give,her,p,this,i,give,VB,7,we,PRP,PRON,8,DT,PRON,9,,,11,dative,alternating,can we get jennifer um can we give this to her?,-0.4690423012,-0.467546463,-0.285197258,-0.3149218559,0.0420107841491699,1
14051,"You owe me one, Fidel.",owe,me,p,one,n,owe,VBP,1,you,PRP,PRON,2,CD,NUM,3,,,7,dative,alternating,"You owe one to me, Fidel.",-0.01425123215,-0.06059169769,-0.1987457275,0.2438831329,-0.1262063980102539,1
15884,"It's... it's... it's been beyond belief, and I'll tell you something else.",tell,you,p,something else,n,tell,VB,19,i,PRP,PRON,20,NN,PRON,21,,,24,dative,alternating,"It's... it's... it's been beyond belief, and I'll tell something else to you.",0.5535459518,0.2233486176,0.2210836411,0.3627355099,0.3693902492523193,1
25653,She has a black eye and Mercedes uses this to give Riley the impression that Doctor Browning has been hitting her.,give,riley,n,the impression that doctor browning has been hitting her,n,give,VB,10,,NNP,PROPN,11,NN,NOUN,12,,,22,dative,alternating,She has a black eye and Mercedes uses this to give the impression that doctor browning has been hitting her to Riley.,-0.2262973785,0.201362133,-0.002776145935,0.2460684776,-0.3381037712097168,1
17118,Give yourself a round of applause.,Give,yourself,p,a round of applause,n,give,VB,0,,PRP,PRON,1,NN,NOUN,2,,,7,dative,alternating,Give a round of applause to yourself.,0.4556586742,-0.09403967857,-0.245095253,1.048403025,0.2940053939819336,1
484,yep i just gave you some but that's all that's left?,gave,you,p,some,n,give,VBD,3,i,PRP,PRON,4,DT,PRON,5,,,14,dative,alternating,yep i just gave some to you but that's all that's left?,0.07632350922,-0.2269747257,-0.212887764,0.0687212944,-0.0446064472198486,1
18283,You told us that.,told,us,p,that,i,tell,VBD,1,you,PRP,PRON,2,DT,PRON,3,,,5,dative,alternating,You told that to us.,0.2876813412,-0.1006212234,-0.1829528809,0.3786036968,1.050943374633789,1
3827,"I gave her one, they gave him two, You gave us three or more; They all returned from him to you, Though they were mine before.",gave,us,p,three or more,n,give,VBD,11,you,PRP,PRON,12,CD,NUM,13,,,31,dative,alternating,"I gave her one, they gave him two, You gave three or more to us; They all returned from him to you, Though they were mine before.",0.2068595886,0.03683233261,-0.01975727081,0.1013879776,0.0197048187255859,1
10568,- They told you anything?,told,you,p,anything,n,tell,VBD,2,they,PRP,PRON,3,NN,PRON,4,,,6,dative,alternating,- They told anything to you?,0.1896123886,0.0711774826,-0.2844395638,-0.01274681091,0.5078315734863281,1
22193,"If you use a more magnetic material as the core, you can get the magnetic field around the inductor to be pushed in towards the inductor, giving it better inductance.",giving,it,i,better inductance,n,give,VBG,28,,PRP,PRON,29,NN,NOUN,30,,,33,dative,alternating,"If you use a more magnetic material as the core, you can get the magnetic field around the inductor to be pushed in towards the inductor, giving better inductance to it.",0.01734924316,-0.01782178879,-0.004672050476,0.06385040283,-0.0120153427124023,1
18641,"WELL, I WISH I COULD TELL YOU MORE ABOUT IT.",TELL,you,p,more,n,tell,VB,6,i,PRP,PRON,7,JJR,ADJ,8,,,12,dative,alternating,"WELL, I WISH I COULD TELL more to YOU ABOUT IT.",0.6994524002,0.4134888649,0.4524018764,0.7454082966,0.7627706527709961,1
7157,"Well pleased with his perseverance, the god promised him the reward of entering into heaven in his own form, but he refused to go unless the dog could accompany him.",promised,him,p,the reward of entering into heaven in his own form,n,promise,VBD,8,the god,PRP,PRON,9,NN,NOUN,10,,,33,dative,alternating,"Well pleased with his perseverance, the god promised the reward of entering into heaven in his own form to him, but he refused to go unless the dog could accompany him.",0.1896688938,0.01372718811,-0.007070064545,0.05695962906,0.1183090209960937,1
20383,"Boss... pour me a cup of tea, will you?",pour,me,p,a cup of tea,n,pour,VB,4,,PRP,PRON,5,NN,NOUN,6,,,14,dative,benefactive_alternating,"Boss... pour a cup of tea for me, will you?",-0.1591598988,-0.2425637245,-0.3204722404,-0.1661515236,-0.5804409980773926,1
253,you'll have to teach fraser that song.,teach,fraser,n,that song,n,teach,VB,4,,NNP,PROPN,5,NN,NOUN,6,,,9,dative,alternating,you'll have to teach that song to fraser.,-0.04835820198,-0.3657577038,0.02834391594,0.1098525524,0.0469017028808593,1
7442,He was beginning to feel that this business of Holroyd's had given him quite trouble enough.,given,him,p,quite trouble enough,n,give,VBN,12,this business of holroyd's,PRP,PRON,13,NN,NOUN,14,,,18,dative,alternating,He was beginning to feel that this business of Holroyd's had given quite trouble enough to him.,0.1584215164,0.2237327099,-0.1680979729,0.08194971085,0.0065369606018066,1
5349,He promised his friend any amount of money he liked to ask if only he could get him the desired article.,get,him,p,the desired article,n,get,VB,16,he,PRP,PRON,17,NN,NOUN,18,,,22,dative,benefactive_alternating,He promised his friend any amount of money he liked to ask if only he could get the desired article for him.,-0.2031619549,-0.06884241104,-0.2636041641,-0.1755466461,-0.2794976234436035,1
20510,I offered him the eggs I had brought as a present.,offered,him,p,the eggs i had brought as a present,n,offer,VBD,1,i,PRP,PRON,2,NNS,NOUN,3,,,12,dative,alternating,I offered the eggs i had brought as a present to him.,0.1127383709,-0.1637699604,0.05007004738,0.1956768036,-0.6092119216918945,1
5581,"From his headquarters at Mobile, September 21, 1814, he issued an appeal ""To the Free Colored Inhabitants of Louisiana, "" offering them an honorable part in the war, and this was later followed by a ""Proclamation to the Free People of Color"" congratulating them on their achievement.",offering,them,p,an honorable part in the war,n,offer,VBG,25,,PRP,PRON,26,NN,NOUN,27,,,56,dative,alternating,"From his headquarters at Mobile, September 21, 1814, he issued an appeal ""To the Free Colored Inhabitants of Louisiana, "" offering an honorable part in the war to them, and this was later followed by a ""Proclamation to the Free People of Color"" congratulating them on their achievement.",0.02460718155,0.0002496242523,0.05857205391,0.01802062988,-0.047008991241455,1
14667,I would like to show you the place where I grew up.,show,you,p,the place where i grew up,n,show,VB,4,,PRP,PRON,5,NN,NOUN,6,,,13,dative,alternating,I would like to show the place where i grew up to you.,1.050496817,0.9434642792,0.589420557,1.213695288,0.4443323612213135,1
8579,The town was prepared to give them the reception usually accorded to victorious warriors returning from battle.,give,them,p,the reception usually accorded to victorious warriors returning from battle,n,give,VB,5,,PRP,PRON,6,NN,NOUN,7,,,18,dative,alternating,The town was prepared to give the reception usually accorded to victorious warriors returning from battle to them.,0.3500638008,-0.06667804718,0.05784273148,0.2125339508,0.2367200851440429,1
924,would you get them maybe two separate tables.,get,them,p,maybe two separate tables,n,get,VB,2,you,PRP,PRON,3,NNS,NOUN,4,,,9,dobj,benefactive_alternating,would you get maybe two separate tables for them.,-0.4134531021,-0.4345684052,-0.7788033485,-0.4758863449,-0.1841802597045898,1
14279,Show me your hand.,Show,me,p,your hand,n,show,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,Show your hand to me.,0.3435349464,-0.3418340683,0.09119725227,0.5440123081,0.6748909950256348,1
13996,I have given you an assistant who is suspended.,given,you,p,an assistant who is suspended,n,give,VBN,2,i,PRP,PRON,3,NN,NOUN,4,,,10,dative,alternating,I have given an assistant who is suspended to you.,0.2265505791,0.05045986176,0.1837391853,0.2155799866,-0.1158003807067871,1
397,can you give me your brush?,give,me,p,your brush,n,give,VB,2,you,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,can you give your brush to me?,0.4576156139,-0.2799320221,-0.3865048885,0.4048008919,0.4574232101440429,1
3406,"She gave him all her treasures, and the youth became a rich and mighty ruler.",gave,him,p,all her treasures,n,give,VBD,1,she,PRP,PRON,2,NNS,NOUN,3,,,17,dative,alternating,"She gave all her treasures to him, and the youth became a rich and mighty ruler.",-0.103386879,-0.158523798,-0.2457873821,-0.0576364994,0.0370635986328125,1
14119,Are you seriously gonna refuse me a place to sleep?,refuse,me,p,a place to sleep,n,refuse,VB,5,,PRP,PRON,6,NN,NOUN,7,,,12,dative,do_only,Are you seriously gonna refuse a place to sleep to me?,0.3850212097,-0.5364234447,0.218354702,0.4120774269,0.0854468345642089,1
23302,did they give you a number to call?,give,you,p,a number to call,n,give,VB,2,they,PRP,PRON,3,NN,NOUN,4,,,9,dative,alternating,did they give a number to call to you?,1.131401539,0.541467905,0.9365553856,1.060125351,-0.0081949234008789,1
15776,"See you got a wedding band on your... your finger there, but it says here that you're single, so... sending me mixed signals there, Joey.",sending,me,p,mixed signals,n,send,VBG,28,,PRP,PRON,29,NNS,NOUN,30,,,36,dative,alternating,"See you got a wedding band on your... your finger there, but it says here that you're single, so... sending mixed signals to me there, Joey.",-0.1437935829,-0.1362714767,-0.01353645325,0.08932590485,-0.1420564651489257,1
10968,"I don't know how, and it cost me two parrots and a peacock.",cost,me,p,two parrots and a peacock,n,cost,VBD,8,it,PRP,PRON,9,NNS,NOUN,10,,,16,dative,do_only,"I don't know how, and it cost two parrots and a peacock to me.",0.2227032185,-0.2281663418,-0.1324219704,0.4299666882,0.3954148292541504,1
