global_idx,sentence,verb_lemma,verb,recipient,theme,recipient_length,theme_length,length_difference,recipient_pronoun,theme_pronoun,score,is_balanced,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,babylm-default_ratio,babylm-balanced_ratio,len_category,Construction,recipient_pos_spacy
22137,He made organs for churches where the architects were getting rid of the central screen so that the organ could be heard better in the main part of the church (the nave).,make,made,churches where the architects were getting rid of the central screen so that the organ could be heard better in the main part of the church ( the nave ),organs,28,1,3.33220451,-0.5,-0.5,-0.118724823,0.5,VBD,1,he,IN,,4,NNS,NOUN,2,for,3,35,dative,benefactive_alternating,He made churches where the architects were getting rid of the central screen so that the organ could be heard better in the main part of the church ( the nave ) organs.,-0.144200325,-0.118724823,3. Recipient Longer,PO,ADP
14968,Giving a future to those who want to see it... is everything.,give,Giving,those who want to see it,a future,6,2,1.098612289,-0.5,-0.5,-0.7572612762,0.5,VBG,0,,IN,,4,NN,NOUN,1,to,3,16,dative,alternating,Giving those who want to see it a future... is everything.,-1.039425373,-0.7572612762,3. Recipient Longer,PO,ADP
24355,"Nirmala, after her husband's death starts working in a factory owned by J. V., but due to her concentrating on her small baby's cry, she is thrown out by the factory management and to earn money she gets into the club dancer profession and sends her child to Rajan's Chachi (Shubha Khote).",send,sends,rajan's chachi ( shubha khote ),her child,4,2,0.6931471806,-0.5,-0.5,-0.1300163269,0.5,VBZ,49,,IN,,53,NN,NOUN,50,to,52,61,prep,alternating,"Nirmala, after her husband's death starts working in a factory owned by J. V., but due to her concentrating on her small baby's cry, she is thrown out by the factory management and to earn money she gets into the club dancer profession and sends rajan's chachi ( shubha khote ) her child.",-0.1516275406,-0.1300163269,3. Recipient Longer,PO,ADP
9565,"If there's a specific allegation against an officer, write it up, forward it to internal Affeirs.",forward,forward,internal affeirs,it,2,1,0.6931471806,-0.5,0.5,-0.4126091003,0.5,VB,14,,IN,,17,PRP,PRON,15,to,16,20,prep,alternating,"If there's a specific allegation against an officer, write it up, forward internal affeirs it.",-0.6355018616,-0.4126091003,3. Recipient Longer,PO,ADP
15083,But the Gaia Coalition is giving special treatment to immigrant politicians.,give,giving,immigrant politicians,special treatment,2,2,0,-0.5,-0.5,-0.4040923119,0.5,VBG,5,the gaia coalition,IN,,9,NN,NOUN,6,to,8,12,dative,alternating,But the Gaia Coalition is giving immigrant politicians special treatment.,-0.5820975304,-0.4040923119,2. Equal Length,PO,ADP
6615,"“In the evening carry a lighted candle to the window and you will see reflected in the pane, not only the image of the candle, but that of your hand and face as well.",carry,carry,the window,a lighted candle,2,3,-0.4054651081,-0.5,-0.5,-0.2939078808,0.5,VB,4,,IN,,9,NN,NOUN,5,to,8,38,prep,alternating,"“In the evening carry the window a lighted candle and you will see reflected in the pane, not only the image of the candle, but that of your hand and face as well.",-0.3661584854,-0.2939078808,1. Recipient Shorter,PO,ADP
21431,"The franchise in Thailand is the CP ALL Public Company Limited, which in turn grants franchises to operators.",grant,grants,operators,franchises,1,1,0,-0.5,-0.5,-0.5305562019,0.5,VBZ,15,which,IN,,18,NNS,NOUN,16,to,17,20,dative,alternating,"The franchise in Thailand is the CP ALL Public Company Limited, which in turn grants operators franchises.",-0.2957806587,-0.5305562019,2. Equal Length,PO,ADP
9054,"If Walter was taking her to Mei-tan-fu as a punishment he was making a fool of himself, for what did she care now what became of her?",take,taking,mei-tan-fu,her,1,1,0,-0.5,0.5,-0.09352827072,0.5,VBG,3,walter,IN,,6,PRP,PRON,4,to,5,29,prep,alternating,"If Walter was taking mei-tan-fu her as a punishment he was making a fool of himself, for what did she care now what became of her?",-0.1720123291,-0.09352827072,2. Equal Length,PO,ADP
25468,This task shows that children aged 15 to 20 months can assign meaning to a new word after only a single exposure.,assign,assign,a new word,meaning,3,1,1.098612289,-0.5,-0.5,-0.2767858505,0.5,VB,11,children aged 15 to 20 months,IN,,14,NN,NOUN,12,to,13,23,prep,alternating,This task shows that children aged 15 to 20 months can assign a new word meaning after only a single exposure.,-0.4591546059,-0.2767858505,3. Recipient Longer,PO,ADP
19377,Give it to my sister.,give,Give,my sister,it,2,1,0.6931471806,-0.5,0.5,-0.7092349529,0.5,VB,0,,IN,,3,PRP,PRON,1,to,2,6,prep,alternating,Give my sister it.,-1.785736322,-0.7092349529,3. Recipient Longer,PO,ADP
1110,"I mean I'll give one of these to each of my form teachers so they know, they're gonna write in bits and pieces whatever they want to know.",give,give,each of my form teachers,one of these,5,3,0.5108256238,-0.5,-0.5,-0.1738321781,0.5,VB,4,i,IN,,9,CD,NUM,5,to,8,33,dative,alternating,"I mean I'll give each of my form teachers one of these so they know, they're gonna write in bits and pieces whatever they want to know.",-0.2435748577,-0.1738321781,3. Recipient Longer,PO,ADP
18492,Take all our greetings to Paul.,take,Take,paul,all our greetings,1,3,-1.098612289,-0.5,-0.5,-1.280180931,0.5,VB,0,,IN,,5,NNS,NOUN,1,to,4,7,dative,alternating,Take paul all our greetings.,-1.55795145,-1.280180931,1. Recipient Shorter,PO,ADP
18431,They must be desperate indeed to give the message to this putrid smelling reject.,give,give,this putrid smelling reject,the message,4,2,0.6931471806,-0.5,-0.5,-0.5409030914,0.5,VB,6,,IN,,10,NN,NOUN,7,to,9,15,dative,alternating,They must be desperate indeed to give this putrid smelling reject the message.,-0.8245739937,-0.5409030914,3. Recipient Longer,PO,ADP
2084,I mean I think  it's bot of a parallel with the business of kind of giving money to charity to  to help people who haven't got enough to eat.,give,giving,charity,money,1,1,0,-0.5,-0.5,-0.2633972168,0.5,VBG,17,,IN,,20,NN,NOUN,18,to,19,34,dative,alternating,I mean I think  it's bot of a parallel with the business of kind of giving charity money to  to help people who haven't got enough to eat.,-0.2709937096,-0.2633972168,2. Equal Length,PO,ADP
23862,"When Barker died in 1994, he bequeathed his acoustic guitar to Masakowski.",bequeath,bequeathed,masakowski,his acoustic guitar,1,3,-1.098612289,-0.5,-0.5,-0.7000827789,0.5,VBD,7,he,IN,,12,NN,NOUN,8,to,11,14,dative,alternating,"When Barker died in 1994, he bequeathed masakowski his acoustic guitar.",-0.7619924545,-0.7000827789,1. Recipient Shorter,PO,ADP
21188,"He wrote a nationally syndicated humor column for the ""Miami Herald"" from 1983 to 2005.",write,wrote,"the "" miami herald """,a nationally syndicated humor column,3,5,-0.5108256238,-0.5,-0.5,-0.318641901,0.5,VBD,1,he,IN,,8,NN,NOUN,2,for,7,18,prep,benefactive_alternating,"He wrote the "" miami herald "" a nationally syndicated humor column from 1983 to 2005.",-0.4764275551,-0.318641901,2. Equal Length,PO,ADP
9870,I can take him to court.,take,take,court,him,1,1,0,-0.5,0.5,-1.454878807,0.5,VB,2,i,IN,,5,PRP,PRON,3,to,4,7,prep,alternating,I can take court him.,-2.730131149,-1.454878807,2. Equal Length,PO,ADP
10894,And we bring him to Hanyang.,bring,bring,hanyang,him,1,1,0,-0.5,0.5,-0.357462883,0.5,VBP,2,we,IN,,5,PRP,PRON,3,to,4,7,prep,alternating,And we bring hanyang him.,-1.337222099,-0.357462883,2. Equal Length,PO,ADP
21753,"In 2019, beIN sold 49 percent of Miramax to Paramount Pictures, which will distribute all of Miramax's movies.",sell,sold,"paramount pictures , which will distribute all of miramax's movies",49 percent of miramax,9,4,0.8109302162,-0.5,-0.5,-0.5741343498,0.5,VBD,4,bein,IN,,10,NN,NOUN,5,to,9,22,dative,alternating,"In 2019, beIN sold paramount pictures, which will distribute all of miramax's movies 49 percent of Miramax.",-0.9634931087,-0.5741343498,3. Recipient Longer,PO,ADP
4037,The Exeter church people were always quarrelling among themselves and carrying their quarrels to the courts of the church.,carry,carrying,the courts of the church,their quarrels,5,2,0.9162907319,-0.5,-0.5,-0.3043293953,0.5,VBG,10,,IN,,14,NNS,NOUN,11,to,13,20,prep,alternating,The Exeter church people were always quarrelling among themselves and carrying the courts of the church their quarrels.,-0.5315871239,-0.3043293953,3. Recipient Longer,PO,ADP
14593,What was the condition that brought him to your attention?,bring,brought,your attention,him,2,1,0.6931471806,-0.5,0.5,-0.6523942947,0.5,VBD,5,that,IN,,8,PRP,PRON,6,to,7,11,prep,alternating,What was the condition that brought your attention him?,-1.794310093,-0.6523942947,3. Recipient Longer,PO,ADP
14453,Give that entire amount to the girl's family,give,Give,the girl's family,that entire amount,3,3,0,-0.5,-0.5,-0.6947135925,0.5,VB,0,,IN,,5,NN,NOUN,1,to,4,9,dative,alternating,Give the girl's family that entire amount,-1.354300499,-0.6947135925,2. Equal Length,PO,ADP
10926,Send him to sleep!,send,Send,sleep,him,1,1,0,-0.5,0.5,-2.37776947,0.5,VB,0,,IN,,3,PRP,PRON,1,to,2,5,prep,alternating,Send sleep him!,-4.540312767,-2.37776947,2. Equal Length,PO,ADP
21196,Gomez takes him to the family vault to watch home movies from their childhood.,take,takes,the family vault,him,3,1,1.098612289,-0.5,0.5,-0.8528981209,0.5,VBZ,1,gomez,IN,,4,PRP,PRON,2,to,3,15,prep,alternating,Gomez takes the family vault him to watch home movies from their childhood.,-1.227415562,-0.8528981209,3. Recipient Longer,PO,ADP
9216,"He only took the choicest portions of the deer, which he rolled carefully up in the skin, leaving the remainder to the wolves, panthers, and other beasts of prey that infested the forest.",leave,leaving,"the wolves , panthers , and other beasts of prey that infested the forest",the remainder,12,2,1.791759469,-0.5,-0.5,-0.51719594,0.5,VBG,19,,IN,,23,NN,NOUN,20,to,22,38,prep,alternating,"He only took the choicest portions of the deer, which he rolled carefully up in the skin, leaving the wolves, panthers, and other beasts of prey that infested the forest the remainder.",-0.5276894569,-0.51719594,3. Recipient Longer,PO,ADP
6346,Meantime the complete revelation of the Ridolfi conspiracy brought conclusive proofs of the real hostility of Spain to Elizabeth.,bring,brought,elizabeth,conclusive proofs of the real hostility of spain,1,8,-2.079441542,-0.5,-0.5,-0.4052295685,0.5,VBD,8,the complete revelation of the ridolfi conspiracy,IN,,18,NNS,NOUN,9,to,17,20,prep,alternating,Meantime the complete revelation of the Ridolfi conspiracy brought elizabeth conclusive proofs of the real hostility of Spain.,-0.842692852,-0.4052295685,1. Recipient Shorter,PO,ADP
12105,"Hey, I seem to remember someone bringing his security blanket to college!",bring,bringing,college,his security blanket,1,3,-1.098612289,-0.5,-0.5,-0.3239850998,0.5,VBG,7,someone,IN,,12,NN,NOUN,8,to,11,14,prep,alternating,"Hey, I seem to remember someone bringing college his security blanket!",-0.8367004395,-0.3239850998,1. Recipient Shorter,PO,ADP
3351,` As you have hitherto always behaved well in my service I will not send you to prison; but leave your place instantly and never let me see your face again. ',send,send,prison,you,1,1,0,-0.5,0.5,-0.2022333145,0.5,VB,14,i,IN,,17,PRP,PRON,15,to,16,34,prep,alternating,` As you have hitherto always behaved well in my service I will not send prison you; but leave your place instantly and never let me see your face again. ',-0.5000081062,-0.2022333145,2. Equal Length,PO,ADP
18546,Just send him to the gallows!,send,send,the gallows,him,2,1,0.6931471806,-0.5,0.5,-1.433376551,0.5,VB,1,,IN,,4,PRP,PRON,2,to,3,7,prep,alternating,Just send the gallows him!,-2.740642786,-1.433376551,3. Recipient Longer,PO,ADP
13725,"Just by pouring a drink for the soldiers who won you a kingdom, I did more for your crown than you did.",pour,pouring,the soldiers who won you a kingdom,a drink,7,2,1.252762968,-0.5,-0.5,-0.8259148598,0.5,VBG,2,,IN,,6,NN,NOUN,3,for,5,24,dative,benefactive_alternating,"Just by pouring the soldiers who won you a kingdom a drink, I did more for your crown than you did.",-0.4827928543,-0.8259148598,3. Recipient Longer,PO,ADP
20444,"Bunter, would Mr. Endicott have sold one of his handmade razors to a gigolo called Paul Alexis?",sell,sold,a gigolo called paul alexis,one of his handmade razors,5,5,0,-0.5,-0.5,-0.3175020218,0.5,VBN,6,mr. endicott,IN,,13,CD,NUM,7,to,12,19,dative,alternating,"Bunter, would Mr. Endicott have sold a gigolo called paul alexis one of his handmade razors?",-0.5099282265,-0.3175020218,2. Equal Length,PO,ADP
19924,Please send officer Charles to my office when she gets here.,send,send,my office,officer charles,2,2,0,-0.5,-0.5,-0.9237561226,0.5,VB,1,,IN,,5,NNP,PROPN,2,to,4,12,prep,alternating,Please send my office officer Charles when she gets here.,-1.61863327,-0.9237561226,2. Equal Length,PO,ADP
18523,I opened the door and it was he who brought me to the hospital,bring,brought,the hospital,me,2,1,0.6931471806,-0.5,0.5,-0.5254018307,0.5,VBD,9,who,IN,,12,PRP,PRON,10,to,11,14,prep,alternating,I opened the door and it was he who brought the hospital me,-1.307270765,-0.5254018307,3. Recipient Longer,PO,ADP
22140,"Mengniu reportedly paid ¥14, 000, 000 to Hunan Television for rights to sponsor the show's broadcast outside Hunan province beginning with the 2005 season.",pay,paid,hunan television,"¥ 14 , 000 , 000",2,3,-0.4054651081,-0.5,-0.5,-0.2034392357,0.5,VBD,2,mengniu,IN,,10,CD,NUM,3,to,9,29,dative,alternating,"Mengniu reportedly paid hunan television ¥14, 000, 000 for rights to sponsor the show's broadcast outside Hunan province beginning with the 2005 season.",-0.2416477203,-0.2034392357,1. Recipient Shorter,PO,ADP
9818,"Darcy writes a letter to Elizabeth Bennet in Pride and Prejudice, and Frank writes to Emma.",write,writes,elizabeth bennet,a letter,2,2,0,-0.5,-0.5,-0.5580940247,0.5,VBZ,1,darcy,IN,,5,NN,NOUN,2,to,4,18,dative,alternating,"Darcy writes elizabeth bennet a letter in Pride and Prejudice, and Frank writes to Emma.",-0.8482303619,-0.5580940247,2. Equal Length,PO,ADP
24617,Chancellor Angela Merkel's government had planned to sell a 49 percent stake in Deutsche Bahn to the public.,sell,sell,the public,a 49 percent stake in deutsche bahn,2,7,-1.252762968,-0.5,-0.5,-0.09349632263,0.5,VB,8,,IN,,17,NN,NOUN,9,to,16,20,dative,alternating,Chancellor Angela Merkel's government had planned to sell the public a 49 percent stake in Deutsche Bahn.,-0.5095844269,-0.09349632263,1. Recipient Shorter,PO,ADP
5470,"""If we could only get that for the Queen, Her Majesty would soon recover, "" said the doctor.",get,get,the queen,that,2,1,0.6931471806,-0.5,0.5,-0.1706898212,0.5,VB,5,we,IN,,8,DT,PRON,6,for,7,22,dative,benefactive_alternating,"""If we could only get the queen that, Her Majesty would soon recover, "" said the doctor.",-0.4313566685,-0.1706898212,3. Recipient Longer,PO,ADP
24938,"Krantz sent Bakshi to San Francisco, where Bakshi stayed with Crumb and his wife Dana in an attempt to persuade Crumb to sign the contract.",send,sent,"san francisco , where bakshi stayed with crumb and his wife dana in an attempt to persuade crumb to sign the contract",bakshi,21,1,3.044522438,-0.5,-0.5,-0.6854171753,0.5,VBD,1,krantz,IN,,4,NNP,PROPN,2,to,3,27,prep,alternating,"Krantz sent san francisco, where bakshi stayed with crumb and his wife dana in an attempt to persuade crumb to sign the contract Bakshi.",-0.5906615257,-0.6854171753,3. Recipient Longer,PO,ADP
25616,"He showed his thankfulness to his fans with the words ""I've always known that the best part of my job were people"".",show,showed,his fans,his thankfulness,2,2,0,-0.5,-0.5,-0.1062445641,0.5,VBD,1,he,IN,,5,NN,NOUN,2,to,4,26,prep,alternating,"He showed his fans his thankfulness with the words ""I've always known that the best part of my job were people"".",-0.163630724,-0.1062445641,2. Equal Length,PO,ADP
24589,"Tootsietoy made metal prizes for Cracker Jack boxes (Rogers 2009, p. 65), and this success in the 1930s may also have led to Dowst providing cast pieces for the game Monopoly (Strombecker 2004).",make,made,cracker jack boxes,metal prizes,3,2,0.4054651081,-0.5,-0.5,-0.1201443672,0.5,VBD,1,tootsietoy,IN,,5,NNS,NOUN,2,for,4,40,prep,benefactive_alternating,"Tootsietoy made cracker jack boxes metal prizes (Rogers 2009, p. 65), and this success in the 1930s may also have led to Dowst providing cast pieces for the game Monopoly (Strombecker 2004).",-0.2082719803,-0.1201443672,3. Recipient Longer,PO,ADP
7215,This ever-present state of fear gives coloring to their whole life.,give,gives,their whole life,coloring,3,1,1.098612289,-0.5,-0.5,-0.5241537094,0.5,VBZ,5,this ever-present state of fear,IN,,8,NN,NOUN,6,to,7,12,dative,alternating,This ever-present state of fear gives their whole life coloring.,-0.6345148087,-0.5241537094,3. Recipient Longer,PO,ADP
16069,I was gonna feed him to my snake anyway.,feed,feed,my snake,him,2,1,0.6931471806,-0.5,0.5,-0.5772619247,0.5,VB,4,,IN,,7,PRP,PRON,5,to,6,11,prep,alternating,I was gonna feed my snake him anyway.,-0.7439165115,-0.5772619247,3. Recipient Longer,PO,ADP
6643,"In effect it was shortly as follows:-After having requested the spectators carefully to examine a large envelope sealed on all sides, I handed it to the Archbishop’s Grand Vicar, begging him to keep it in his own possession.",hand,handed,the archbishop ’s grand vicar,it,5,1,1.609437912,-0.5,0.5,-0.3352622986,0.5,VBD,23,i,IN,,26,PRP,PRON,24,to,25,42,dative,alternating,"In effect it was shortly as follows:-After having requested the spectators carefully to examine a large envelope sealed on all sides, I handed the archbishop ’s grand vicar it, begging him to keep it in his own possession.",-0.4240779877,-0.3352622986,3. Recipient Longer,PO,ADP
443,so we can make scrambled eggs for the cowboys?,make,make,the cowboys,scrambled eggs,2,2,0,-0.5,-0.5,-0.8812437057,0.5,VB,3,we,IN,,7,NNS,NOUN,4,for,6,10,dative,benefactive_alternating,so we can make the cowboys scrambled eggs?,-0.7722172737,-0.8812437057,2. Equal Length,PO,ADP
22020,"This is because the Statute of Westminster of 1931 said that all Commonwealth countries were independent of each other, and that the British government no longer had the right to interfere or give orders to the other countries.",give,give,the other countries,orders,3,1,1.098612289,-0.5,-0.5,-0.2846517563,0.5,VB,33,,IN,,36,NNS,NOUN,34,to,35,40,dative,alternating,"This is because the Statute of Westminster of 1931 said that all Commonwealth countries were independent of each other, and that the British government no longer had the right to interfere or give the other countries orders.",-0.2663781643,-0.2846517563,3. Recipient Longer,PO,ADP
10677,- Give it to the children.,give,Give,the children,it,2,1,0.6931471806,-0.5,0.5,-0.8812663555,0.5,VB,1,,IN,,4,PRP,PRON,2,to,3,7,prep,alternating,- Give the children it.,-1.357793093,-0.8812663555,3. Recipient Longer,PO,ADP
21881,"Within the Northwestern Pacific Ocean, there are two separate agencies who assign names to tropical cyclones.",assign,assign,tropical cyclones,names,2,1,0.6931471806,-0.5,-0.5,-0.09678697586,0.5,VBP,12,who,IN,,15,NNS,NOUN,13,to,14,18,prep,alternating,"Within the Northwestern Pacific Ocean, there are two separate agencies who assign tropical cyclones names.",-0.3853826523,-0.09678697586,3. Recipient Longer,PO,ADP
18094,"You'd got a business to run, selling secrets to the highest bidder.",sell,selling,the highest bidder,secrets,3,1,1.098612289,-0.5,-0.5,-0.9996221066,0.5,VBG,8,,IN,,11,NNS,NOUN,9,to,10,15,dative,alternating,"You'd got a business to run, selling the highest bidder secrets.",-1.59939456,-0.9996221066,3. Recipient Longer,PO,ADP
7220,"[132] Maxey relates that at planting and harvest tune the Mandaya of Cateel carry offerings to the baliti trees and there offer it to Diwata, in supplication or thanks for an abundant crop.",offer,offer,diwata,it,1,1,0,-0.5,0.5,-0.06940555573,0.5,VBP,23,,IN,,26,PRP,PRON,24,to,25,37,dative,alternating,"[132] Maxey relates that at planting and harvest tune the Mandaya of Cateel carry offerings to the baliti trees and there offer diwata it, in supplication or thanks for an abundant crop.",-0.08119058609,-0.06940555573,2. Equal Length,PO,ADP
5848,"When Tom turned to reënter the shack for a final word with Mary Hope, and to let her give first aid to his eye if she would, he found that small person standing just behind him with set lips and clenched fists and her hair blowing loose from its hairpins.",give,give,his eye,first aid,2,2,0,-0.5,-0.5,-0.03155040741,0.5,VB,19,her,IN,,23,NN,NOUN,20,to,22,53,dative,alternating,"When Tom turned to reënter the shack for a final word with Mary Hope, and to let her give his eye first aid if she would, he found that small person standing just behind him with set lips and clenched fists and her hair blowing loose from its hairpins.",-0.134499073,-0.03155040741,2. Equal Length,PO,ADP
6189,"""Because last autumn, when we went on a holiday, you said you would take me to Guimarães when we went away again. """,take,take,guimarães,me,1,1,0,-0.5,0.5,-0.261610508,0.5,VB,16,you,IN,,19,PRP,PRON,17,to,18,27,prep,alternating,"""Because last autumn, when we went on a holiday, you said you would take guimarães me when we went away again. """,-0.3512127399,-0.261610508,2. Equal Length,PO,ADP
22024,"On 27 August 1993, GM sold the company to Bugatti Automobili SpA owned by businessman Romano Artioli.",sell,sold,bugatti automobili spa owned by businessman romano artioli,the company,8,2,1.386294361,-0.5,-0.5,-0.6311769485,0.5,VBD,6,gm,IN,,10,NN,NOUN,7,to,9,19,dative,alternating,"On 27 August 1993, GM sold bugatti automobili spa owned by businessman romano artioli the company.",-1.133162975,-0.6311769485,3. Recipient Longer,PO,ADP
14860,"Well, he sent me this feature script he's been working on, and he really wanted me to show it to this producer on that movie I shot last June.",show,show,this producer on that movie i shot last june,it,9,1,2.197224577,-0.5,0.5,-0.4332370758,0.5,VB,20,me,IN,,23,PRP,PRON,21,to,22,33,dative,alternating,"Well, he sent me this feature script he's been working on, and he really wanted me to show this producer on that movie i shot last june it.",-0.4868919849,-0.4332370758,3. Recipient Longer,PO,ADP
3985,Did you ever try giving Christmas to somebody else? '',give,giving,somebody else,christmas,2,1,0.6931471806,-0.5,-0.5,-0.4314377308,0.5,VBG,4,,IN,,7,NNP,PROPN,5,to,6,11,dative,alternating,Did you ever try giving somebody else Christmas? '',-0.3555560112,-0.4314377308,3. Recipient Longer,PO,ADP
14192,"Give it to Daddy, dear.",give,Give,daddy,it,1,1,0,-0.5,0.5,-0.8375620842,0.5,VB,0,,IN,,3,PRP,PRON,1,to,2,7,prep,alternating,"Give daddy it, dear.",-1.92358017,-0.8375620842,2. Equal Length,PO,ADP
17669,"To be honest, he gave it to Adriana.",give,gave,adriana,it,1,1,0,-0.5,0.5,-0.5506186485,0.5,VBD,5,he,IN,,8,PRP,PRON,6,to,7,10,dative,alternating,"To be honest, he gave adriana it.",-1.283192873,-0.5506186485,2. Equal Length,PO,ADP
18350,I'll carry them to the sea later.,carry,carry,the sea,them,2,1,0.6931471806,-0.5,0.5,-0.1778795719,0.5,VB,2,i,IN,,5,PRP,PRON,3,to,4,9,prep,alternating,I'll carry the sea them later.,-1.410669327,-0.1778795719,3. Recipient Longer,PO,ADP
22282,"In the 1980s, people in the U. S. government sold weapons to people in Iran and gave the money to ""contra"" soldiers in Nicaragua.",give,gave,""" contra "" soldiers in nicaragua",the money,4,2,0.6931471806,-0.5,-0.5,-0.3527591228,0.5,VBD,17,,IN,,21,NN,NOUN,18,to,20,28,dative,alternating,"In the 1980s, people in the U. S. government sold weapons to people in Iran and gave "" contra "" soldiers in nicaragua the money.",-0.452984333,-0.3527591228,3. Recipient Longer,PO,ADP
17415,I would like to have Field Marshal Claugh Klom pay a visit to Estabul.,pay,pay,estabul,a visit,1,2,-0.6931471806,-0.5,-0.5,-0.3224453926,0.5,VB,9,field marshal claugh klom,IN,,13,NN,NOUN,10,to,12,15,prep,alternating,I would like to have Field Marshal Claugh Klom pay estabul a visit.,-0.4386634827,-0.3224453926,1. Recipient Shorter,PO,ADP
23175,"The name ""Venta"" gave its name to the emerging Kingdom of Gwent, and the town itself became known as ""Caer-went"" or ""Castra/Fort of Venta/Gwent"".",give,gave,the emerging kingdom of gwent,its name,5,2,0.9162907319,-0.5,-0.5,-0.1280388832,0.5,VBD,5,"the name "" venta """,IN,,9,NN,NOUN,6,to,8,36,dative,alternating,"The name ""Venta"" gave the emerging kingdom of gwent its name, and the town itself became known as ""Caer-went"" or ""Castra/Fort of Venta/Gwent"".",-0.3235952854,-0.1280388832,3. Recipient Longer,PO,ADP
23888,"The two talked about their careers, life events and gave advice to fans who sent emails and Snapchats weekly.",give,gave,fans who sent emails and snapchats weekly,advice,7,1,1.945910149,-0.5,-0.5,-0.6186170578,0.5,VBD,10,,IN,,13,NN,NOUN,11,to,12,21,dative,alternating,"The two talked about their careers, life events and gave fans who sent emails and snapchats weekly advice.",-0.589322567,-0.6186170578,3. Recipient Longer,PO,ADP
24604,"Your Bus ceased operations on 16 December, selling its vehicles to West Midlands Travel.",sell,selling,west midlands travel,its vehicles,3,2,0.4054651081,-0.5,-0.5,-0.6301074028,0.5,VBG,8,,IN,,12,NNS,NOUN,9,to,11,16,dative,alternating,"Your Bus ceased operations on 16 December, selling west midlands travel its vehicles.",-0.8470182419,-0.6301074028,3. Recipient Longer,PO,ADP
10621,You brought a blanket to a Mets game in mid-July.,bring,brought,a mets game,a blanket,3,2,0.4054651081,-0.5,-0.5,-0.9392790794,0.5,VBD,1,you,IN,,5,NN,NOUN,2,to,4,11,prep,alternating,You brought a mets game a blanket in mid-July.,-1.587055683,-0.9392790794,3. Recipient Longer,PO,ADP
22328,During the Bangladesh famine of 1974 he gave a small loan of USD 27 to a group of 42 families so that they could make small items and sell them without owing too much money.,give,gave,a group of 42 families,a small loan of usd 27,5,6,-0.1823215568,-0.5,-0.5,-0.06078004837,0.5,VBD,7,he,IN,,15,NN,NOUN,8,to,14,36,dative,alternating,During the Bangladesh famine of 1974 he gave a group of 42 families a small loan of USD 27 so that they could make small items and sell them without owing too much money.,-0.2204198837,-0.06078004837,1. Recipient Shorter,PO,ADP
23532,"The outstanding feature of the first business session was the announcement of particulars by representatives of the many nations which had given the political and suffrage eligibility to women between 1913 and 1920-Austria, British East Africa, Canada, Crimea, Czecho-Slovakia, Denmark, Estonia, Germany, Great Britain, Hungary, Iceland, Lettonia, Lithuania, Luxembourg, the Netherlands, Poland, Rhodesia, Russia, Sweden, the Ukraine and six more of the United States.",give,given,women,the political and suffrage eligibility,1,5,-1.609437912,-0.5,-0.5,-0.08165287971,0.5,VBN,21,which,IN,,28,NN,NOUN,22,to,27,84,dative,alternating,"The outstanding feature of the first business session was the announcement of particulars by representatives of the many nations which had given women the political and suffrage eligibility between 1913 and 1920-Austria, British East Africa, Canada, Crimea, Czecho-Slovakia, Denmark, Estonia, Germany, Great Britain, Hungary, Iceland, Lettonia, Lithuania, Luxembourg, the Netherlands, Poland, Rhodesia, Russia, Sweden, the Ukraine and six more of the United States.",-0.1032905579,-0.08165287971,1. Recipient Shorter,PO,ADP
1233,"Yes  shall  pay another call to our benefit office and say, I want some of those  nice mauve coloured",pay,pay,our benefit office,another call,3,2,0.4054651081,-0.5,-0.5,-0.4395141602,0.5,VB,4,,IN,,8,NN,NOUN,5,to,7,23,dative,alternating,"Yes  shall  pay our benefit office another call and say, I want some of those  nice mauve coloured",-0.8595137596,-0.4395141602,3. Recipient Longer,PO,ADP
21014,They give strength and protection to the plant.,give,give,the plant,strength and protection,2,3,-0.4054651081,-0.5,-0.5,-0.254761219,0.5,VBP,1,they,IN,,6,NN,NOUN,2,to,5,9,dative,alternating,They give the plant strength and protection.,-0.646645546,-0.254761219,1. Recipient Shorter,PO,ADP
15578,"What it is is the next big idea on the ""send Sue to college"" plan.",send,send,college,sue,1,1,0,-0.5,-0.5,-0.2810707092,0.5,VB,11,,IN,,14,NNP,PROPN,12,to,13,18,prep,alternating,"What it is is the next big idea on the ""send college Sue "" plan.",-0.4073314667,-0.2810707092,2. Equal Length,PO,ADP
10747,"Oh, you're the one that brought him to vegas.",bring,brought,vegas,him,1,1,0,-0.5,0.5,-0.5041732788,0.5,VBD,7,that,IN,,10,PRP,PRON,8,to,9,12,prep,alternating,"Oh, you're the one that brought vegas him.",-1.441005945,-0.5041732788,2. Equal Length,PO,ADP
3960,Something in the girl 's last sentence or the tone in which it was uttered brought a look of pain to Mrs. Cameron 's face.,bring,brought,mrs. cameron's face,a look of pain,3,4,-0.2876820725,-0.5,-0.5,-0.3359239101,0.5,VBD,15,something in the girl's last sentence or the tone in which it was uttered,IN,,21,NN,NOUN,16,to,20,26,prep,alternating,Something in the girl 's last sentence or the tone in which it was uttered brought mrs. cameron's face a look of pain,-0.3729555607,-0.3359239101,1. Recipient Shorter,PO,ADP
